weight,height,G,AB,HR
200.0,75.0,39,2.0,0.0
200.0,75.0,49,0.0,0.0
200.0,75.0,5,0.0,0.0
165.0,70.0,5,19.0,0.0
165.0,70.0,77,303.0,0.0
165.0,70.0,83,307.0,0.0
165.0,70.0,95,352.0,3.0
165.0,70.0,91,324.0,0.0
165.0,70.0,56,199.0,3.0
165.0,70.0,51,175.0,1.0
165.0,70.0,63,196.0,0.0
165.0,70.0,81,286.0,0.0
165.0,70.0,64,209.0,0.0
165.0,70.0,39,118.0,0.0
165.0,70.0,16,52.0,1.0
165.0,70.0,38,114.0,0.0
165.0,70.0,21,53.0,0.0
165.0,70.0,4,13.0,0.0
167.0,69.0,77,289.0,0.0
167.0,69.0,1,3.0,0.0
167.0,69.0,1,0.0,0.0
160.0,68.0,2,4.0,0.0
160.0,68.0,4,4.0,0.0
160.0,68.0,4,11.0,0.0
160.0,68.0,11,13.0,0.0
160.0,68.0,15,18.0,0.0
155.0,70.0,41,123.0,0.0
155.0,70.0,20,59.0,0.0
155.0,70.0,93,323.0,0.0
155.0,70.0,40,90.0,0.0
155.0,70.0,59,146.0,0.0
165.0,69.0,118,464.0,0.0
190.0,74.0,44,0.0,0.0
190.0,74.0,1,1.0,0.0
170.0,70.0,15,48.0,0.0
170.0,70.0,2,1.0,0.0
167.0,72.0,1,3.0,0.0
167.0,72.0,19,11.0,0.0
167.0,72.0,4,4.0,0.0
167.0,72.0,1,0.0,0.0
152.0,69.0,11,22.0,0.0
152.0,69.0,58,189.0,0.0
152.0,69.0,151,609.0,1.0
152.0,69.0,103,372.0,0.0
152.0,69.0,27,43.0,0.0
210.0,76.0,14,12.0,0.0
210.0,74.0,2,1.0,0.0
188.0,71.0,40,120.0,0.0
188.0,71.0,46,126.0,1.0
188.0,71.0,53,155.0,0.0
188.0,71.0,47,135.0,0.0
188.0,71.0,50,142.0,0.0
188.0,71.0,70,157.0,0.0
188.0,71.0,55,125.0,1.0
188.0,71.0,53,126.0,0.0
188.0,71.0,50,129.0,1.0
188.0,71.0,40,98.0,0.0
188.0,71.0,38,90.0,0.0
188.0,71.0,12,20.0,0.0
188.0,71.0,11,21.0,0.0
188.0,71.0,43,77.0,0.0
188.0,71.0,6,10.0,0.0
160.0,69.0,34,120.0,0.0
160.0,69.0,2,8.0,0.0
173.0,70.0,22,52.0,1.0
173.0,70.0,27,102.0,0.0
173.0,70.0,19,58.0,0.0
173.0,70.0,50,163.0,0.0
190.0,74.0,4,4.0,0.0
190.0,74.0,54,220.0,5.0
190.0,74.0,93,276.0,3.0
190.0,74.0,116,398.0,15.0
190.0,74.0,138,496.0,23.0
190.0,74.0,104,310.0,12.0
190.0,74.0,69,142.0,6.0
190.0,74.0,110,295.0,12.0
190.0,74.0,97,255.0,7.0
190.0,74.0,79,97.0,4.0
162.0,71.0,78,271.0,3.0
162.0,71.0,50,119.0,1.0
162.0,71.0,22,68.0,1.0
162.0,71.0,36,54.0,0.0
162.0,71.0,24,44.0,0.0
162.0,71.0,112,311.0,4.0
162.0,71.0,129,364.0,10.0
162.0,71.0,125,343.0,3.0
162.0,71.0,129,366.0,10.0
162.0,71.0,117,348.0,11.0
162.0,71.0,124,332.0,11.0
162.0,71.0,119,337.0,12.0
162.0,71.0,103,273.0,3.0
162.0,71.0,57,97.0,2.0
162.0,71.0,97,240.0,2.0
162.0,71.0,3,2.0,0.0
180.0,72.0,21,62.0,0.0
180.0,72.0,57,110.0,2.0
180.0,72.0,28,40.0,0.0
160.0,70.0,2,0.0,0.0
170.0,71.0,12,20.0,0.0
170.0,72.0,2,0.0,0.0
178.0,71.0,4,16.0,0.0
178.0,71.0,3,12.0,0.0
178.0,71.0,100,401.0,2.0
178.0,71.0,107,443.0,6.0
178.0,71.0,107,430.0,2.0
178.0,71.0,111,474.0,2.0
178.0,71.0,100,398.0,0.0
178.0,71.0,129,544.0,6.0
178.0,71.0,120,519.0,6.0
178.0,71.0,113,453.0,5.0
178.0,71.0,25,98.0,0.0
178.0,71.0,55,226.0,0.0
178.0,71.0,13,49.0,0.0
185.0,74.0,5,2.0,0.0
185.0,74.0,11,16.0,0.0
185.0,74.0,112,384.0,1.0
185.0,74.0,145,463.0,2.0
185.0,74.0,125,367.0,2.0
185.0,74.0,124,339.0,3.0
185.0,74.0,160,564.0,4.0
185.0,74.0,80,319.0,6.0
185.0,74.0,123,477.0,9.0
185.0,74.0,83,267.0,7.0
185.0,74.0,44,143.0,1.0
185.0,74.0,151,524.0,9.0
185.0,74.0,130,444.0,8.0
185.0,74.0,111,309.0,5.0
185.0,74.0,118,309.0,13.0
185.0,74.0,63,66.0,0.0
160.0,68.0,7,21.0,0.0
170.0,74.0,22,30.0,0.0
190.0,74.0,1,0.0,0.0
190.0,74.0,2,0.0,0.0
190.0,74.0,36,76.0,0.0
190.0,74.0,24,45.0,0.0
190.0,74.0,35,66.0,0.0
190.0,74.0,33,78.0,0.0
190.0,74.0,28,45.0,0.0
190.0,74.0,29,32.0,0.0
190.0,74.0,31,57.0,0.0
190.0,74.0,21,18.0,0.0
190.0,74.0,13,7.0,0.0
190.0,74.0,34,14.0,0.0
190.0,74.0,2,0.0,0.0
200.0,74.0,3,8.0,0.0
154.0,70.0,16,47.0,0.0
200.0,74.0,32,28.0,0.0
200.0,74.0,21,44.0,0.0
200.0,74.0,10,16.0,0.0
200.0,74.0,40,81.0,0.0
200.0,74.0,39,50.0,0.0
200.0,74.0,35,66.0,1.0
200.0,74.0,32,51.0,0.0
200.0,74.0,23,29.0,0.0
200.0,74.0,1,2.0,0.0
200.0,74.0,5,7.0,0.0
200.0,74.0,35,28.0,0.0
185.0,74.0,5,12.0,0.0
185.0,74.0,39,79.0,0.0
185.0,74.0,41,84.0,0.0
185.0,74.0,46,121.0,0.0
185.0,74.0,44,90.0,0.0
185.0,74.0,50,123.0,0.0
185.0,74.0,28,64.0,0.0
185.0,74.0,32,47.0,0.0
185.0,74.0,29,29.0,0.0
185.0,74.0,8,7.0,0.0
185.0,74.0,2,0.0,0.0
185.0,74.0,9,14.0,0.0
185.0,74.0,49,44.0,0.0
185.0,74.0,28,73.0,0.0
190.0,71.0,5,1.0,0.0
175.0,72.0,4,1.0,0.0
212.0,77.0,34,29.0,0.0
212.0,77.0,22,16.0,0.0
212.0,77.0,8,9.0,0.0
237.0,79.0,21,34.0,1.0
237.0,79.0,3,5.0,0.0
237.0,79.0,6,7.0,0.0
237.0,79.0,8,10.0,0.0
237.0,79.0,15,11.0,0.0
165.0,71.0,17,27.0,0.0
190.0,74.0,3,0.0,0.0
190.0,74.0,8,1.0,0.0
190.0,74.0,65,0.0,0.0
190.0,74.0,21,0.0,0.0
190.0,74.0,57,0.0,0.0
190.0,74.0,64,2.0,0.0
190.0,74.0,54,1.0,0.0
190.0,74.0,64,1.0,0.0
190.0,74.0,40,2.0,0.0
190.0,74.0,56,0.0,0.0
210.0,74.0,2,1.0,0.0
170.0,71.0,22,85.0,0.0
170.0,71.0,51,138.0,7.0
170.0,71.0,127,418.0,12.0
170.0,71.0,104,326.0,13.0
170.0,71.0,75,244.0,11.0
170.0,71.0,104,376.0,18.0
170.0,71.0,34,121.0,6.0
200.0,74.0,9,1.0,0.0
200.0,74.0,19,22.0,0.0
200.0,74.0,40,1.0,0.0
200.0,74.0,22,29.0,0.0
220.0,75.0,3,5.0,0.0
220.0,75.0,17,66.0,1.0
220.0,75.0,18,59.0,2.0
220.0,75.0,99,313.0,18.0
220.0,75.0,109,321.0,19.0
220.0,75.0,11,18.0,0.0
220.0,75.0,53,141.0,5.0
220.0,75.0,50,132.0,4.0
220.0,75.0,1,1.0,0.0
184.0,69.0,9,35.0,0.0
184.0,69.0,33,101.0,3.0
190.0,71.0,26,86.0,1.0
190.0,71.0,132,453.0,6.0
190.0,71.0,125,451.0,10.0
190.0,71.0,140,511.0,7.0
190.0,71.0,147,519.0,20.0
190.0,71.0,144,517.0,13.0
190.0,71.0,157,597.0,12.0
190.0,71.0,152,616.0,17.0
190.0,71.0,149,595.0,18.0
190.0,71.0,154,617.0,6.0
190.0,71.0,97,382.0,3.0
188.0,74.0,5,1.0,0.0
188.0,74.0,38,10.0,0.0
188.0,74.0,39,51.0,0.0
188.0,74.0,24,44.0,0.0
188.0,74.0,35,53.0,0.0
180.0,72.0,9,3.0,0.0
180.0,72.0,45,13.0,0.0
160.0,71.0,11,37.0,1.0
160.0,71.0,21,69.0,0.0
160.0,71.0,152,564.0,26.0
160.0,71.0,159,581.0,23.0
160.0,71.0,146,529.0,25.0
160.0,71.0,153,585.0,33.0
160.0,71.0,160,616.0,22.0
160.0,71.0,156,606.0,10.0
160.0,71.0,147,526.0,11.0
160.0,71.0,147,533.0,23.0
160.0,71.0,154,554.0,27.0
160.0,71.0,146,499.0,9.0
160.0,71.0,58,190.0,7.0
160.0,71.0,74,264.0,8.0
160.0,71.0,100,297.0,13.0
160.0,71.0,50,117.0,6.0
160.0,71.0,65,141.0,7.0
160.0,71.0,9,22.0,1.0
220.0,74.0,13,51.0,0.0
220.0,74.0,4,9.0,0.0
220.0,74.0,6,11.0,0.0
185.0,72.0,1,0.0,0.0
185.0,72.0,2,1.0,0.0
195.0,75.0,14,5.0,0.0
195.0,75.0,12,6.0,0.0
172.0,69.0,24,117.0,0.0
172.0,69.0,41,176.0,1.0
172.0,69.0,21,82.0,0.0
172.0,69.0,69,313.0,1.0
172.0,69.0,69,308.0,2.0
172.0,69.0,35,140.0,1.0
172.0,69.0,49,188.0,0.0
172.0,69.0,76,311.0,0.0
190.0,73.0,84,135.0,3.0
173.0,72.0,3,9.0,0.0
173.0,72.0,16,50.0,1.0
155.0,68.0,9,32.0,1.0
155.0,68.0,79,252.0,0.0
130.0,69.0,3,10.0,0.0
130.0,69.0,23,69.0,0.0
155.0,68.0,6,17.0,0.0
155.0,68.0,1,4.0,0.0
210.0,76.0,19,65.0,0.0
210.0,76.0,18,76.0,2.0
210.0,76.0,151,530.0,23.0
210.0,76.0,104,384.0,21.0
210.0,76.0,156,569.0,33.0
210.0,76.0,104,369.0,13.0
210.0,76.0,162,598.0,36.0
210.0,76.0,162,589.0,36.0
210.0,76.0,162,607.0,36.0
210.0,76.0,162,616.0,37.0
210.0,76.0,160,614.0,29.0
210.0,76.0,159,566.0,44.0
210.0,76.0,156,592.0,24.0
210.0,76.0,154,574.0,20.0
210.0,76.0,97,349.0,17.0
210.0,76.0,57,214.0,7.0
210.0,76.0,153,544.0,18.0
210.0,76.0,18,62.0,2.0
210.0,76.0,26,42.0,0.0
195.0,74.0,7,0.0,0.0
175.0,69.0,22,74.0,0.0
175.0,69.0,5,20.0,0.0
175.0,69.0,76,291.0,1.0
175.0,69.0,133,513.0,1.0
175.0,69.0,150,557.0,7.0
175.0,69.0,151,537.0,6.0
175.0,69.0,119,448.0,2.0
175.0,69.0,124,469.0,2.0
175.0,69.0,142,525.0,4.0
175.0,69.0,149,541.0,5.0
175.0,69.0,151,560.0,4.0
175.0,69.0,141,508.0,6.0
175.0,69.0,36,130.0,2.0
175.0,69.0,40,59.0,0.0
175.0,69.0,52,161.0,4.0
175.0,69.0,5,6.0,0.0
185.0,71.0,31,75.0,1.0
185.0,71.0,4,13.0,2.0
185.0,71.0,14,35.0,0.0
185.0,71.0,17,1.0,0.0
185.0,71.0,51,6.0,1.0
170.0,71.0,6,1.0,0.0
165.0,70.0,9,26.0,0.0
185.0,73.0,60,52.0,0.0
185.0,73.0,121,388.0,11.0
185.0,73.0,159,573.0,13.0
185.0,73.0,107,390.0,15.0
185.0,73.0,151,543.0,27.0
185.0,73.0,130,471.0,17.0
185.0,73.0,153,559.0,33.0
185.0,73.0,152,523.0,20.0
185.0,73.0,98,329.0,9.0
185.0,73.0,82,219.0,8.0
185.0,73.0,49,144.0,4.0
185.0,73.0,98,156.0,9.0
186.0,73.0,7,14.0,0.0
186.0,73.0,23,64.0,1.0
186.0,73.0,23,61.0,0.0
186.0,73.0,24,64.0,0.0
190.0,71.0,13,28.0,0.0
155.0,69.0,33,142.0,0.0
155.0,69.0,137,508.0,1.0
155.0,69.0,148,573.0,3.0
155.0,69.0,68,260.0,0.0
155.0,69.0,70,273.0,0.0
155.0,69.0,51,105.0,0.0
155.0,69.0,53,51.0,0.0
155.0,69.0,91,286.0,0.0
155.0,69.0,30,35.0,0.0
155.0,69.0,58,118.0,0.0
155.0,69.0,6,5.0,0.0
155.0,69.0,16,17.0,0.0
150.0,68.0,25,60.0,0.0
160.0,71.0,5,18.0,0.0
160.0,71.0,4,14.0,0.0
160.0,71.0,1,3.0,0.0
160.0,71.0,1,6.0,0.0
165.0,71.0,23,94.0,0.0
165.0,71.0,10,31.0,0.0
160.0,67.0,1,3.0,0.0
160.0,67.0,5,22.0,0.0
190.0,74.0,2,1.0,0.0
190.0,74.0,40,71.0,0.0
190.0,74.0,40,32.0,0.0
190.0,74.0,27,36.0,0.0
190.0,74.0,39,35.0,0.0
190.0,74.0,32,32.0,0.0
190.0,74.0,38,11.0,0.0
190.0,74.0,35,13.0,0.0
190.0,74.0,35,18.0,0.0
190.0,74.0,31,13.0,0.0
190.0,74.0,37,19.0,0.0
190.0,74.0,27,6.0,0.0
190.0,74.0,32,11.0,0.0
170.0,68.0,101,400.0,1.0
179.0,73.0,31,41.0,0.0
170.0,69.0,1,1.0,0.0
170.0,69.0,14,27.0,0.0
160.0,68.0,68,246.0,2.0
160.0,68.0,106,402.0,4.0
160.0,68.0,74,234.0,2.0
160.0,68.0,57,200.0,1.0
160.0,68.0,75,255.0,1.0
160.0,68.0,25,82.0,0.0
160.0,68.0,49,175.0,0.0
160.0,68.0,62,207.0,0.0
160.0,68.0,5,16.0,0.0
160.0,68.0,25,86.0,0.0
160.0,68.0,11,36.0,0.0
160.0,68.0,9,28.0,0.0
160.0,70.0,17,56.0,0.0
160.0,70.0,28,106.0,0.0
160.0,70.0,9,28.0,1.0
160.0,70.0,32,119.0,0.0
200.0,74.0,2,0.0,0.0
200.0,74.0,34,3.0,0.0
200.0,74.0,87,5.0,0.0
200.0,74.0,76,0.0,0.0
200.0,74.0,57,0.0,0.0
200.0,74.0,59,1.0,0.0
200.0,74.0,73,2.0,0.0
200.0,74.0,50,0.0,0.0
200.0,74.0,6,1.0,0.0
200.0,74.0,8,0.0,0.0
185.0,75.0,15,28.0,0.0
185.0,75.0,36,71.0,0.0
185.0,75.0,39,76.0,1.0
185.0,75.0,37,75.0,0.0
185.0,75.0,6,1.0,0.0
185.0,75.0,21,13.0,0.0
185.0,75.0,19,23.0,0.0
185.0,75.0,70,2.0,0.0
185.0,75.0,53,0.0,0.0
145.0,66.0,1,3.0,0.0
180.0,73.0,2,0.0,0.0
198.0,71.0,42,168.0,1.0
198.0,71.0,5,21.0,0.0
125.0,63.0,74,280.0,0.0
125.0,63.0,51,184.0,0.0
125.0,63.0,5,8.0,0.0
150.0,67.0,4,4.0,0.0
165.0,71.0,8,21.0,0.0
155.0,67.0,10,37.0,0.0
190.0,71.0,15,19.0,0.0
190.0,71.0,108,194.0,2.0
190.0,71.0,106,326.0,6.0
190.0,71.0,11,12.0,0.0
190.0,71.0,37,77.0,0.0
190.0,71.0,11,5.0,0.0
205.0,76.0,32,10.0,0.0
205.0,76.0,63,14.0,0.0
205.0,76.0,81,8.0,0.0
205.0,76.0,61,12.0,0.0
205.0,76.0,15,3.0,0.0
205.0,76.0,53,7.0,0.0
205.0,76.0,58,6.0,0.0
205.0,76.0,9,2.0,0.0
205.0,76.0,16,3.0,0.0
193.0,73.0,1,0.0,0.0
145.0,66.0,1,1.0,0.0
190.0,74.0,160,611.0,27.0
190.0,74.0,161,610.0,27.0
190.0,74.0,159,606.0,25.0
190.0,74.0,158,621.0,32.0
190.0,74.0,99,378.0,22.0
190.0,74.0,151,550.0,32.0
190.0,74.0,156,582.0,33.0
190.0,74.0,162,588.0,29.0
190.0,74.0,156,583.0,31.0
190.0,74.0,137,495.0,17.0
190.0,74.0,160,618.0,30.0
190.0,74.0,161,603.0,28.0
190.0,74.0,160,594.0,20.0
190.0,74.0,155,558.0,26.0
190.0,74.0,153,576.0,19.0
190.0,74.0,156,551.0,16.0
190.0,74.0,154,610.0,27.0
190.0,74.0,108,433.0,17.0
190.0,74.0,113,436.0,21.0
190.0,74.0,88,336.0,12.0
190.0,74.0,64,230.0,10.0
190.0,74.0,46,160.0,3.0
190.0,74.0,9,7.0,0.0
200.0,74.0,22,18.0,1.0
200.0,74.0,39,55.0,0.0
200.0,74.0,28,22.0,0.0
200.0,74.0,12,36.0,0.0
200.0,74.0,7,6.0,0.0
200.0,74.0,2,0.0,0.0
225.0,74.0,38,97.0,2.0
205.0,76.0,17,6.0,0.0
205.0,76.0,22,13.0,0.0
205.0,76.0,40,0.0,0.0
205.0,76.0,9,0.0,0.0
180.0,70.0,12,47.0,0.0
180.0,70.0,31,102.0,3.0
180.0,70.0,39,112.0,0.0
210.0,74.0,4,2.0,0.0
165.0,72.0,8,11.0,0.0
179.0,71.0,6,1.0,0.0
179.0,71.0,6,1.0,0.0
179.0,71.0,8,10.0,0.0
179.0,71.0,90,162.0,1.0
179.0,71.0,11,12.0,0.0
179.0,71.0,105,226.0,2.0
240.0,78.0,4,2.0,0.0
170.0,71.0,8,27.0,0.0
170.0,71.0,12,43.0,0.0
170.0,71.0,12,42.0,0.0
170.0,71.0,2,8.0,0.0
175.0,72.0,8,12.0,0.0
204.0,75.0,4,4.0,0.0
204.0,75.0,55,139.0,1.0
204.0,75.0,1,1.0,0.0
204.0,75.0,40,122.0,0.0
204.0,75.0,44,136.0,1.0
204.0,75.0,84,268.0,6.0
204.0,75.0,22,61.0,0.0
190.0,70.0,46,144.0,1.0
190.0,70.0,132,485.0,7.0
190.0,70.0,154,593.0,7.0
190.0,70.0,149,570.0,7.0
190.0,70.0,149,553.0,4.0
190.0,70.0,140,488.0,3.0
190.0,70.0,143,549.0,3.0
190.0,70.0,147,520.0,2.0
190.0,70.0,86,139.0,0.0
190.0,70.0,45,127.0,3.0
190.0,70.0,51,144.0,0.0
190.0,70.0,22,22.0,0.0
195.0,76.0,53,194.0,4.0
195.0,76.0,4,10.0,0.0
150.0,67.0,1,2.0,0.0
154.0,70.0,2,4.0,0.0
195.0,74.0,2,5.0,0.0
195.0,74.0,10,14.0,0.0
195.0,74.0,10,29.0,0.0
195.0,74.0,32,59.0,0.0
195.0,74.0,111,247.0,3.0
195.0,74.0,125,347.0,12.0
195.0,74.0,103,255.0,7.0
195.0,74.0,5,7.0,0.0
195.0,74.0,93,210.0,9.0
195.0,74.0,73,133.0,2.0
165.0,69.0,85,347.0,0.0
165.0,69.0,144,506.0,0.0
165.0,69.0,113,451.0,1.0
165.0,69.0,6,19.0,1.0
165.0,69.0,3,8.0,0.0
165.0,69.0,146,514.0,1.0
165.0,69.0,75,236.0,2.0
165.0,69.0,118,367.0,2.0
165.0,69.0,77,151.0,1.0
180.0,74.0,2,9.0,0.0
180.0,74.0,11,16.0,0.0
180.0,74.0,44,61.0,1.0
180.0,74.0,109,309.0,4.0
180.0,74.0,103,206.0,1.0
180.0,74.0,43,111.0,0.0
180.0,74.0,80,82.0,0.0
180.0,74.0,136,326.0,1.0
180.0,74.0,120,118.0,0.0
180.0,74.0,15,30.0,0.0
188.0,76.0,5,2.0,0.0
175.0,72.0,12,47.0,1.0
175.0,72.0,140,467.0,10.0
175.0,72.0,157,617.0,13.0
175.0,72.0,146,568.0,12.0
175.0,72.0,156,624.0,16.0
175.0,72.0,149,587.0,19.0
175.0,72.0,155,611.0,39.0
175.0,72.0,157,612.0,36.0
175.0,72.0,146,555.0,28.0
175.0,72.0,152,578.0,32.0
175.0,72.0,154,578.0,21.0
175.0,72.0,157,593.0,30.0
175.0,72.0,153,591.0,35.0
175.0,72.0,154,562.0,33.0
175.0,72.0,156,594.0,27.0
175.0,72.0,134,502.0,29.0
175.0,72.0,135,472.0,17.0
175.0,72.0,115,341.0,14.0
175.0,72.0,116,331.0,17.0
175.0,72.0,123,372.0,15.0
175.0,72.0,135,433.0,19.0
175.0,72.0,124,337.0,12.0
180.0,72.0,20,0.0,0.0
180.0,72.0,28,1.0,0.0
160.0,69.0,1,2.0,0.0
175.0,72.0,7,7.0,0.0
175.0,72.0,5,8.0,0.0
200.0,73.0,16,1.0,0.0
185.0,74.0,33,4.0,0.0
185.0,74.0,29,2.0,0.0
185.0,74.0,31,11.0,0.0
185.0,74.0,34,6.0,0.0
185.0,74.0,34,7.0,0.0
185.0,74.0,33,5.0,0.0
185.0,74.0,31,2.0,0.0
185.0,74.0,27,1.0,0.0
185.0,74.0,30,3.0,0.0
185.0,74.0,32,4.0,0.0
185.0,74.0,28,2.0,0.0
185.0,74.0,34,5.0,0.0
180.0,75.0,6,6.0,0.0
185.0,74.0,35,3.0,0.0
167.0,71.0,43,170.0,3.0
167.0,71.0,22,53.0,0.0
167.0,71.0,42,53.0,0.0
167.0,71.0,140,538.0,0.0
167.0,71.0,133,490.0,1.0
167.0,71.0,15,34.0,0.0
167.0,71.0,12,7.0,0.0
165.0,71.0,70,196.0,0.0
165.0,71.0,44,69.0,0.0
165.0,71.0,92,220.0,3.0
165.0,71.0,105,342.0,8.0
165.0,71.0,106,358.0,11.0
165.0,71.0,56,117.0,0.0
165.0,71.0,55,94.0,2.0
165.0,71.0,58,125.0,1.0
165.0,71.0,59,129.0,1.0
165.0,71.0,86,265.0,2.0
165.0,71.0,65,195.0,1.0
165.0,71.0,82,252.0,8.0
165.0,71.0,40,77.0,0.0
165.0,71.0,36,107.0,0.0
165.0,71.0,10,36.0,0.0
165.0,71.0,13,18.0,1.0
165.0,71.0,27,78.0,0.0
163.0,70.0,4,8.0,0.0
163.0,70.0,132,434.0,1.0
163.0,70.0,15,51.0,0.0
163.0,70.0,133,469.0,2.0
163.0,70.0,147,536.0,1.0
163.0,70.0,141,563.0,3.0
163.0,70.0,138,541.0,2.0
163.0,70.0,139,591.0,4.0
163.0,70.0,143,577.0,5.0
163.0,70.0,131,530.0,4.0
163.0,70.0,139,524.0,3.0
163.0,70.0,151,616.0,5.0
163.0,70.0,51,156.0,0.0
163.0,70.0,125,430.0,1.0
163.0,70.0,127,437.0,6.0
163.0,70.0,83,258.0,1.0
163.0,70.0,71,210.0,0.0
163.0,70.0,53,107.0,0.0
165.0,68.0,12,46.0,0.0
165.0,68.0,93,357.0,1.0
165.0,68.0,118,473.0,4.0
165.0,68.0,105,362.0,2.0
165.0,68.0,132,502.0,2.0
165.0,68.0,46,176.0,0.0
165.0,68.0,75,305.0,0.0
165.0,68.0,117,487.0,2.0
165.0,68.0,135,514.0,2.0
168.0,68.0,117,445.0,5.0
168.0,68.0,98,323.0,6.0
168.0,68.0,124,335.0,7.0
168.0,68.0,134,442.0,12.0
168.0,68.0,151,509.0,9.0
168.0,68.0,90,282.0,5.0
168.0,68.0,24,63.0,1.0
185.0,74.0,1,3.0,0.0
185.0,74.0,53,126.0,0.0
185.0,74.0,38,73.0,0.0
185.0,74.0,18,35.0,0.0
185.0,74.0,23,46.0,0.0
185.0,74.0,16,25.0,0.0
185.0,74.0,12,38.0,0.0
185.0,74.0,30,65.0,0.0
185.0,74.0,3,1.0,0.0
170.0,68.0,78,325.0,2.0
170.0,68.0,89,326.0,0.0
170.0,68.0,79,295.0,0.0
170.0,68.0,69,235.0,1.0
170.0,68.0,66,248.0,2.0
170.0,68.0,43,149.0,0.0
200.0,73.0,7,9.0,0.0
200.0,73.0,17,44.0,0.0
200.0,73.0,87,250.0,5.0
200.0,73.0,107,309.0,8.0
200.0,73.0,22,61.0,1.0
200.0,73.0,8,17.0,0.0
200.0,73.0,108,290.0,7.0
200.0,73.0,45,126.0,2.0
200.0,73.0,85,273.0,9.0
200.0,73.0,97,329.0,6.0
200.0,73.0,62,165.0,5.0
200.0,73.0,9,9.0,0.0
200.0,73.0,69,171.0,4.0
200.0,73.0,50,128.0,3.0
200.0,73.0,34,72.0,2.0
200.0,73.0,43,125.0,3.0
200.0,73.0,25,74.0,4.0
200.0,73.0,33,87.0,7.0
200.0,73.0,65,144.0,6.0
200.0,73.0,121,329.0,15.0
200.0,73.0,8,18.0,0.0
200.0,73.0,6,12.0,0.0
175.0,75.0,3,6.0,0.0
175.0,75.0,13,38.0,0.0
175.0,75.0,11,37.0,0.0
175.0,75.0,140,524.0,2.0
175.0,75.0,92,305.0,1.0
175.0,75.0,118,341.0,1.0
159.0,69.0,1,4.0,0.0
159.0,69.0,69,294.0,0.0
159.0,69.0,6,24.0,0.0
175.0,69.0,6,22.0,0.0
175.0,69.0,13,43.0,0.0
175.0,69.0,70,227.0,0.0
175.0,69.0,153,605.0,2.0
175.0,69.0,113,412.0,3.0
175.0,69.0,120,471.0,1.0
175.0,69.0,107,407.0,4.0
175.0,69.0,133,512.0,5.0
175.0,69.0,154,582.0,4.0
175.0,69.0,144,549.0,4.0
175.0,69.0,153,618.0,6.0
175.0,69.0,96,330.0,2.0
175.0,69.0,43,124.0,1.0
175.0,69.0,1,1.0,0.0
175.0,69.0,3,6.0,0.0
175.0,69.0,1,1.0,0.0
205.0,70.0,1,2.0,0.0
145.0,66.0,70,227.0,1.0
145.0,66.0,74,117.0,0.0
197.0,75.0,2,0.0,0.0
197.0,75.0,88,0.0,0.0
197.0,75.0,70,0.0,0.0
197.0,75.0,71,1.0,0.0
197.0,75.0,78,0.0,0.0
197.0,75.0,73,0.0,0.0
197.0,75.0,69,0.0,0.0
197.0,75.0,64,0.0,0.0
197.0,75.0,50,0.0,0.0
197.0,75.0,65,0.0,0.0
197.0,75.0,62,0.0,0.0
197.0,75.0,55,1.0,0.0
190.0,73.0,1,0.0,0.0
190.0,73.0,10,0.0,0.0
190.0,73.0,54,7.0,0.0
190.0,73.0,55,4.0,0.0
190.0,73.0,65,5.0,0.0
190.0,73.0,66,4.0,0.0
190.0,73.0,58,29.0,0.0
190.0,73.0,66,7.0,0.0
190.0,73.0,74,2.0,0.0
190.0,73.0,38,1.0,0.0
190.0,73.0,57,0.0,0.0
190.0,73.0,62,0.0,0.0
190.0,73.0,61,0.0,0.0
190.0,73.0,41,1.0,0.0
190.0,73.0,21,0.0,0.0
150.0,66.0,4,1.0,0.0
190.0,72.0,22,63.0,1.0
190.0,72.0,31,101.0,2.0
200.0,73.0,45,5.0,0.0
200.0,73.0,5,0.0,0.0
200.0,73.0,12,1.0,0.0
200.0,73.0,46,7.0,0.0
200.0,73.0,3,0.0,0.0
200.0,73.0,37,2.0,0.0
200.0,73.0,14,1.0,0.0
200.0,73.0,4,2.0,0.0
200.0,73.0,1,0.0,0.0
195.0,76.0,19,0.0,0.0
195.0,76.0,5,0.0,0.0
195.0,73.0,21,3.0,0.0
195.0,73.0,44,11.0,0.0
195.0,73.0,17,2.0,0.0
210.0,77.0,11,21.0,0.0
210.0,77.0,24,52.0,0.0
210.0,77.0,32,65.0,0.0
210.0,77.0,26,39.0,0.0
210.0,77.0,34,1.0,0.0
185.0,75.0,10,16.0,0.0
185.0,75.0,40,69.0,0.0
185.0,75.0,2,0.0,0.0
215.0,74.0,1,1.0,0.0
215.0,74.0,110,371.0,9.0
215.0,74.0,34,77.0,3.0
215.0,74.0,124,326.0,13.0
215.0,74.0,75,265.0,14.0
215.0,74.0,55,203.0,3.0
215.0,74.0,125,431.0,20.0
215.0,74.0,89,327.0,13.0
215.0,74.0,59,228.0,12.0
215.0,74.0,7,28.0,0.0
215.0,74.0,119,317.0,6.0
215.0,74.0,82,206.0,4.0
215.0,74.0,40,102.0,3.0
215.0,74.0,19,50.0,1.0
190.0,74.0,24,85.0,2.0
190.0,74.0,20,55.0,0.0
190.0,74.0,72,186.0,3.0
190.0,74.0,39,127.0,1.0
190.0,74.0,80,297.0,7.0
190.0,74.0,126,433.0,10.0
190.0,74.0,116,430.0,17.0
